CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Local;Quantidade_Amarelo;Quantidade_Branco;Quantidade_Preto;Quantidade_Pardo;Quantidade_Indigena;Quantidade_Outros;Quantidade_Sem_Resposta
79.430.682/0001-22;2023-12-31;6;135921;FARMÁCIA E DROGARIA NISSEI S.A.;Nordeste;0;0;0;0;0;0;0
79.430.682/0001-22;2023-12-31;6;135921;FARMÁCIA E DROGARIA NISSEI S.A.;Norte;0;0;0;0;0;0;0
79.430.682/0001-22;2023-12-31;6;135921;FARMÁCIA E DROGARIA NISSEI S.A.;Sudeste;0;363;13;126;0;0;0
79.430.682/0001-22;2023-12-31;6;135921;FARMÁCIA E DROGARIA NISSEI S.A.;Sul;7;4659;108;1108;0;0;1
80.680.093/0001-81;2023-12-31;2;133245;SENIOR SISTEMAS S.A.;Centro-Oeste;1;12;2;7;0;0;2
80.680.093/0001-81;2023-12-31;2;133245;SENIOR SISTEMAS S.A.;Exterior;0;0;0;0;0;0;170
80.680.093/0001-81;2023-12-31;2;133245;SENIOR SISTEMAS S.A.;Nordeste;1;14;3;14;0;0;7
80.680.093/0001-81;2023-12-31;2;133245;SENIOR SISTEMAS S.A.;Norte;0;1;0;0;0;0;0
80.680.093/0001-81;2023-12-31;2;133245;SENIOR SISTEMAS S.A.;Sudeste;8;485;30;134;0;1;91
80.680.093/0001-81;2023-12-31;2;133245;SENIOR SISTEMAS S.A.;Sul;22;1106;38;158;1;2;298
81.243.735/0001-48;2023-12-31;14;137753;POSITIVO TECNOLOGIA S.A.;Centro-Oeste;0;0;0;0;0;0;0
81.243.735/0001-48;2023-12-31;14;137753;POSITIVO TECNOLOGIA S.A.;Exterior;0;2;0;0;0;0;0
81.243.735/0001-48;2023-12-31;14;137753;POSITIVO TECNOLOGIA S.A.;Nordeste;5;31;81;177;4;0;3
81.243.735/0001-48;2023-12-31;14;137753;POSITIVO TECNOLOGIA S.A.;Norte;6;131;31;855;1;0;9
81.243.735/0001-48;2023-12-31;14;137753;POSITIVO TECNOLOGIA S.A.;Sudeste;4;196;27;69;1;0;1
81.243.735/0001-48;2023-12-31;14;137753;POSITIVO TECNOLOGIA S.A.;Sul;19;1147;65;169;1;0;2
81.616.807/0001-55;2023-12-31;5;133328;GRANJA FARIA S.A.;Centro-Oeste;0;29;3;48;1;0;0
81.616.807/0001-55;2023-12-31;5;133328;GRANJA FARIA S.A.;Exterior;0;0;0;0;0;0;0
81.616.807/0001-55;2023-12-31;5;133328;GRANJA FARIA S.A.;Nordeste;0;0;0;0;0;0;0
81.616.807/0001-55;2023-12-31;5;133328;GRANJA FARIA S.A.;Norte;0;62;8;214;0;0;0
81.616.807/0001-55;2023-12-31;5;133328;GRANJA FARIA S.A.;Sudeste;0;353;67;241;0;0;0
81.616.807/0001-55;2023-12-31;5;133328;GRANJA FARIA S.A.;Sul;0;400;9;54;0;1;0
82.120.676/0001-83;2023-12-31;1;127897;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;Centro-Oeste;0;0;0;0;0;0;0
82.120.676/0001-83;2023-12-31;1;127897;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;Exterior;0;0;0;0;0;0;0
82.120.676/0001-83;2023-12-31;1;127897;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;Nordeste;0;0;0;0;0;0;0
82.120.676/0001-83;2023-12-31;1;127897;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;Norte;0;0;0;0;0;0;0
82.120.676/0001-83;2023-12-31;1;127897;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;Sudeste;0;2;0;1;0;0;0
82.120.676/0001-83;2023-12-31;1;127897;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;Sul;15;572;85;166;4;0;15
82.508.433/0001-17;2023-12-31;6;135666;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;Centro-Oeste;0;0;0;0;0;0;0
82.508.433/0001-17;2023-12-31;6;135666;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;Exterior;0;0;0;0;0;0;0
82.508.433/0001-17;2023-12-31;6;135666;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;Nordeste;0;0;0;0;0;0;0
82.508.433/0001-17;2023-12-31;6;135666;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;Norte;0;0;0;0;0;0;0
82.508.433/0001-17;2023-12-31;6;135666;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;Sudeste;0;0;0;0;0;0;0
82.508.433/0001-17;2023-12-31;6;135666;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;Sul;15;2224;46;93;0;318;0
82.640.558/0001-04;2023-12-31;5;135562;KARSTEN S.A.;Centro-Oeste;0;0;0;0;0;0;0
82.640.558/0001-04;2023-12-31;5;135562;KARSTEN S.A.;Exterior;0;1;0;0;0;0;0
82.640.558/0001-04;2023-12-31;5;135562;KARSTEN S.A.;Nordeste;0;0;0;0;0;0;0
82.640.558/0001-04;2023-12-31;5;135562;KARSTEN S.A.;Norte;0;0;0;2;0;0;0
82.640.558/0001-04;2023-12-31;5;135562;KARSTEN S.A.;Sudeste;0;4;1;0;0;0;0
82.640.558/0001-04;2023-12-31;5;135562;KARSTEN S.A.;Sul;20;1981;148;384;13;21;0
82.643.537/0001-34;2023-12-31;8;137145;ELECTRO ACO ALTONA S.A.;Centro-Oeste;0;0;0;0;0;0;0
82.643.537/0001-34;2023-12-31;8;137145;ELECTRO ACO ALTONA S.A.;Exterior;0;0;0;0;0;0;1
82.643.537/0001-34;2023-12-31;8;137145;ELECTRO ACO ALTONA S.A.;Nordeste;0;0;0;0;0;0;0
82.643.537/0001-34;2023-12-31;8;137145;ELECTRO ACO ALTONA S.A.;Norte;0;0;0;0;0;0;0
82.643.537/0001-34;2023-12-31;8;137145;ELECTRO ACO ALTONA S.A.;Sudeste;0;0;0;0;0;0;0
82.643.537/0001-34;2023-12-31;8;137145;ELECTRO ACO ALTONA S.A.;Sul;0;0;0;0;0;0;1330
82.901.000/0001-27;2023-12-31;3;135975;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;Centro-Oeste;0;0;0;0;0;0;0
82.901.000/0001-27;2023-12-31;3;135975;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;Exterior;0;1;0;0;0;0;0
82.901.000/0001-27;2023-12-31;3;135975;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;Nordeste;0;2;6;23;0;0;0
82.901.000/0001-27;2023-12-31;3;135975;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;Norte;19;122;32;834;9;0;0
82.901.000/0001-27;2023-12-31;3;135975;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;Sudeste;6;224;31;59;0;0;0
82.901.000/0001-27;2023-12-31;3;135975;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;Sul;14;2911;133;287;3;0;0
82.982.075/0001-80;2023-12-31;2;130627;TEXTIL RENAUXVIEW S.A.;Centro-Oeste;0;0;0;0;0;0;0
82.982.075/0001-80;2023-12-31;2;130627;TEXTIL RENAUXVIEW S.A.;Exterior;0;0;0;0;0;0;0
82.982.075/0001-80;2023-12-31;2;130627;TEXTIL RENAUXVIEW S.A.;Nordeste;0;0;0;0;0;0;0
82.982.075/0001-80;2023-12-31;2;130627;TEXTIL RENAUXVIEW S.A.;Norte;0;0;0;0;0;0;0
82.982.075/0001-80;2023-12-31;2;130627;TEXTIL RENAUXVIEW S.A.;Sudeste;0;0;0;0;0;0;0
82.982.075/0001-80;2023-12-31;2;130627;TEXTIL RENAUXVIEW S.A.;Sul;7;365;42;223;5;0;0
83.475.913/0001-91;2023-12-31;5;138046;PBG S/A;Centro-Oeste;2;41;6;22;1;0;0
83.475.913/0001-91;2023-12-31;5;138046;PBG S/A;Exterior;0;0;0;0;0;0;0
83.475.913/0001-91;2023-12-31;5;138046;PBG S/A;Nordeste;17;311;47;165;7;3;0
83.475.913/0001-91;2023-12-31;5;138046;PBG S/A;Norte;0;1;0;1;0;0;0
83.475.913/0001-91;2023-12-31;5;138046;PBG S/A;Sudeste;18;336;51;178;7;4;0
83.475.913/0001-91;2023-12-31;5;138046;PBG S/A;Sul;85;1556;235;823;34;16;0
83.878.892/0001-55;2023-12-31;12;137642;CENTRAIS ELET DE SANTA CATARINA S.A.;Centro-Oeste;0;0;0;0;0;0;0
83.878.892/0001-55;2023-12-31;12;137642;CENTRAIS ELET DE SANTA CATARINA S.A.;Exterior;0;0;0;0;0;0;0
83.878.892/0001-55;2023-12-31;12;137642;CENTRAIS ELET DE SANTA CATARINA S.A.;Nordeste;0;0;0;0;0;0;0
83.878.892/0001-55;2023-12-31;12;137642;CENTRAIS ELET DE SANTA CATARINA S.A.;Norte;0;0;0;0;0;0;0
83.878.892/0001-55;2023-12-31;12;137642;CENTRAIS ELET DE SANTA CATARINA S.A.;Sudeste;0;0;0;0;0;0;0
83.878.892/0001-55;2023-12-31;12;137642;CENTRAIS ELET DE SANTA CATARINA S.A.;Sul;20;3545;96;244;1;0;19
84.429.695/0001-11;2023-12-31;6;136075;WEG S.A.;Centro-Oeste;0;0;0;0;0;0;0
84.429.695/0001-11;2023-12-31;6;136075;WEG S.A.;Exterior;0;0;0;0;0;0;12281
84.429.695/0001-11;2023-12-31;6;136075;WEG S.A.;Nordeste;0;5;0;1;0;1;0
84.429.695/0001-11;2023-12-31;6;136075;WEG S.A.;Norte;0;14;2;324;0;0;0
84.429.695/0001-11;2023-12-31;6;136075;WEG S.A.;Sudeste;34;2841;417;2085;2;90;495
84.429.695/0001-11;2023-12-31;6;136075;WEG S.A.;Sul;31;15691;625;4188;3;7;0
84.683.374/0001-49;2023-12-31;16;137700;TUPY S.A.;Centro-Oeste;0;0;0;0;0;0;0
84.683.374/0001-49;2023-12-31;16;137700;TUPY S.A.;Exterior;0;0;0;0;0;0;5058
84.683.374/0001-49;2023-12-31;16;137700;TUPY S.A.;Nordeste;0;0;0;0;0;0;0
84.683.374/0001-49;2023-12-31;16;137700;TUPY S.A.;Norte;0;0;0;0;0;0;0
84.683.374/0001-49;2023-12-31;16;137700;TUPY S.A.;Sudeste;0;0;0;0;0;0;5225
84.683.374/0001-49;2023-12-31;16;137700;TUPY S.A.;Sul;0;0;0;0;0;0;9290
84.683.408/0001-03;2023-12-31;3;135674;DOHLER S.A.;Centro-Oeste;0;0;0;0;0;0;0
84.683.408/0001-03;2023-12-31;3;135674;DOHLER S.A.;Exterior;0;0;0;0;0;0;0
84.683.408/0001-03;2023-12-31;3;135674;DOHLER S.A.;Nordeste;0;0;0;0;0;0;0
84.683.408/0001-03;2023-12-31;3;135674;DOHLER S.A.;Norte;0;0;0;0;0;0;0
84.683.408/0001-03;2023-12-31;3;135674;DOHLER S.A.;Sudeste;0;0;0;0;0;0;0
84.683.408/0001-03;2023-12-31;3;135674;DOHLER S.A.;Sul;16;2583;91;413;10;0;0
84.683.671/0001-94;2023-12-31;4;133542;WETZEL S.A.;Centro-Oeste;0;0;0;0;0;0;0
84.683.671/0001-94;2023-12-31;4;133542;WETZEL S.A.;Exterior;0;0;0;0;0;0;0
84.683.671/0001-94;2023-12-31;4;133542;WETZEL S.A.;Nordeste;0;0;0;0;0;0;0
84.683.671/0001-94;2023-12-31;4;133542;WETZEL S.A.;Norte;0;0;0;0;0;0;0
84.683.671/0001-94;2023-12-31;4;133542;WETZEL S.A.;Sudeste;0;0;0;0;0;0;0
84.683.671/0001-94;2023-12-31;4;133542;WETZEL S.A.;Sul;0;612;44;60;0;0;356
84.693.183/0001-68;2023-12-31;4;135472;SCHULZ S.A.;Centro-Oeste;0;1;0;0;0;0;0
84.693.183/0001-68;2023-12-31;4;135472;SCHULZ S.A.;Exterior;0;4;0;0;0;0;0
84.693.183/0001-68;2023-12-31;4;135472;SCHULZ S.A.;Nordeste;0;4;0;0;0;0;0
84.693.183/0001-68;2023-12-31;4;135472;SCHULZ S.A.;Norte;0;2;0;0;0;0;0
84.693.183/0001-68;2023-12-31;4;135472;SCHULZ S.A.;Sudeste;0;4;0;0;0;0;0
84.693.183/0001-68;2023-12-31;4;135472;SCHULZ S.A.;Sul;0;3060;112;231;0;0;50
85.041.333/0001-11;2023-12-31;3;128576;PORTO PONTA DO FELIX S/A;Centro-Oeste;0;0;0;0;0;0;0
85.041.333/0001-11;2023-12-31;3;128576;PORTO PONTA DO FELIX S/A;Exterior;0;0;0;0;0;0;0
85.041.333/0001-11;2023-12-31;3;128576;PORTO PONTA DO FELIX S/A;Nordeste;0;0;0;0;0;0;0
85.041.333/0001-11;2023-12-31;3;128576;PORTO PONTA DO FELIX S/A;Norte;0;0;0;0;0;0;0
85.041.333/0001-11;2023-12-31;3;128576;PORTO PONTA DO FELIX S/A;Sudeste;0;0;0;0;0;0;0
85.041.333/0001-11;2023-12-31;3;128576;PORTO PONTA DO FELIX S/A;Sul;0;264;0;0;0;0;0
85.778.074/0001-06;2023-12-31;7;136049;METALURGICA RIOSULENSE S.A.;Centro-Oeste;0;0;0;0;0;0;0
85.778.074/0001-06;2023-12-31;7;136049;METALURGICA RIOSULENSE S.A.;Exterior;0;0;0;0;0;0;0
85.778.074/0001-06;2023-12-31;7;136049;METALURGICA RIOSULENSE S.A.;Nordeste;0;0;0;0;0;0;0
85.778.074/0001-06;2023-12-31;7;136049;METALURGICA RIOSULENSE S.A.;Norte;0;0;0;0;0;0;0
85.778.074/0001-06;2023-12-31;7;136049;METALURGICA RIOSULENSE S.A.;Sudeste;0;0;0;0;0;0;1
85.778.074/0001-06;2023-12-31;7;136049;METALURGICA RIOSULENSE S.A.;Sul;0;0;0;0;0;0;876
86.375.425/0001-09;2023-12-31;3;136655;METISA METALURGICA TIMBOENSE S.A.;Centro-Oeste;0;0;0;0;0;0;0
86.375.425/0001-09;2023-12-31;3;136655;METISA METALURGICA TIMBOENSE S.A.;Exterior;0;0;0;0;0;0;0
86.375.425/0001-09;2023-12-31;3;136655;METISA METALURGICA TIMBOENSE S.A.;Nordeste;0;0;0;0;0;0;7
86.375.425/0001-09;2023-12-31;3;136655;METISA METALURGICA TIMBOENSE S.A.;Norte;0;0;0;0;0;0;0
86.375.425/0001-09;2023-12-31;3;136655;METISA METALURGICA TIMBOENSE S.A.;Sudeste;0;0;0;0;0;0;0
86.375.425/0001-09;2023-12-31;3;136655;METISA METALURGICA TIMBOENSE S.A.;Sul;0;0;0;0;0;0;1192
87.043.832/0001-73;2023-12-31;6;136999;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;Centro-Oeste;0;0;0;0;0;0;0
87.043.832/0001-73;2023-12-31;6;136999;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;Exterior;0;0;0;0;0;0;0
87.043.832/0001-73;2023-12-31;6;136999;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;Nordeste;0;0;0;0;0;0;0
87.043.832/0001-73;2023-12-31;6;136999;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;Norte;0;0;0;0;0;0;0
87.043.832/0001-73;2023-12-31;6;136999;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;Sudeste;0;4;0;0;0;0;0
87.043.832/0001-73;2023-12-31;6;136999;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;Sul;0;0;0;0;0;0;0
87.456.562/0001-22;2023-12-31;2;136062;JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP;Centro-Oeste;0;8;4;0;0;0;0
87.456.562/0001-22;2023-12-31;2;136062;JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP;Exterior;0;0;0;0;0;0;0
87.456.562/0001-22;2023-12-31;2;136062;JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP;Nordeste;0;25;20;38;0;0;0
87.456.562/0001-22;2023-12-31;2;136062;JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP;Norte;0;4;0;0;0;0;0
87.456.562/0001-22;2023-12-31;2;136062;JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP;Sudeste;0;0;0;0;0;0;0
87.456.562/0001-22;2023-12-31;2;136062;JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP;Sul;0;1006;212;101;0;0;0
87.762.563/0001-03;2023-12-31;7;137839;CIA HABITASUL DE PARTICIPACOES;Centro-Oeste;0;0;0;0;0;0;0
87.762.563/0001-03;2023-12-31;7;137839;CIA HABITASUL DE PARTICIPACOES;Exterior;0;0;0;0;0;0;0
87.762.563/0001-03;2023-12-31;7;137839;CIA HABITASUL DE PARTICIPACOES;Nordeste;0;0;0;0;0;0;0
87.762.563/0001-03;2023-12-31;7;137839;CIA HABITASUL DE PARTICIPACOES;Norte;0;0;0;0;0;0;0
87.762.563/0001-03;2023-12-31;7;137839;CIA HABITASUL DE PARTICIPACOES;Sudeste;0;0;0;0;0;0;0
87.762.563/0001-03;2023-12-31;7;137839;CIA HABITASUL DE PARTICIPACOES;Sul;0;166;16;19;0;0;0
87.870.952/0001-44;2023-12-31;4;135560;BORRACHAS VIPAL S.A.;Centro-Oeste;0;0;0;0;0;0;0
87.870.952/0001-44;2023-12-31;4;135560;BORRACHAS VIPAL S.A.;Exterior;0;0;0;0;0;0;0
87.870.952/0001-44;2023-12-31;4;135560;BORRACHAS VIPAL S.A.;Nordeste;4;82;220;324;6;0;253
87.870.952/0001-44;2023-12-31;4;135560;BORRACHAS VIPAL S.A.;Norte;0;0;0;0;0;0;0
87.870.952/0001-44;2023-12-31;4;135560;BORRACHAS VIPAL S.A.;Sudeste;0;0;0;0;0;0;0
87.870.952/0001-44;2023-12-31;4;135560;BORRACHAS VIPAL S.A.;Sul;22;1263;126;274;4;14;19
88.610.126/0001-29;2023-12-31;7;136794;FRAS-LE S.A.;Centro-Oeste;0;0;0;0;0;0;0
88.610.126/0001-29;2023-12-31;7;136794;FRAS-LE S.A.;Exterior;133;309;60;387;0;0;85
88.610.126/0001-29;2023-12-31;7;136794;FRAS-LE S.A.;Nordeste;0;0;0;0;0;0;0
88.610.126/0001-29;2023-12-31;7;136794;FRAS-LE S.A.;Norte;0;0;0;0;0;0;0
88.610.126/0001-29;2023-12-31;7;136794;FRAS-LE S.A.;Sudeste;4;290;28;69;0;0;362
88.610.126/0001-29;2023-12-31;7;136794;FRAS-LE S.A.;Sul;4;1311;152;423;5;0;1834
88.610.191/0001-54;2023-12-31;4;139048;MUNDIAL S.A. - PRODUTOS DE CONSUMO;Centro-Oeste;0;0;0;0;0;0;0
88.610.191/0001-54;2023-12-31;4;139048;MUNDIAL S.A. - PRODUTOS DE CONSUMO;Exterior;0;0;0;0;0;0;0
88.610.191/0001-54;2023-12-31;4;139048;MUNDIAL S.A. - PRODUTOS DE CONSUMO;Nordeste;0;0;0;0;0;0;0
88.610.191/0001-54;2023-12-31;4;139048;MUNDIAL S.A. - PRODUTOS DE CONSUMO;Norte;0;0;0;0;0;0;0
88.610.191/0001-54;2023-12-31;4;139048;MUNDIAL S.A. - PRODUTOS DE CONSUMO;Sudeste;0;350;16;76;0;0;0
88.610.191/0001-54;2023-12-31;4;139048;MUNDIAL S.A. - PRODUTOS DE CONSUMO;Sul;4;1419;97;87;2;0;1
88.611.835/0001-29;2023-12-31;15;136048;MARCOPOLO S.A.;Centro-Oeste;0;0;0;0;0;0;0
88.611.835/0001-29;2023-12-31;15;136048;MARCOPOLO S.A.;Exterior;0;0;0;0;0;0;0
88.611.835/0001-29;2023-12-31;15;136048;MARCOPOLO S.A.;Nordeste;0;0;0;0;0;0;0
88.611.835/0001-29;2023-12-31;15;136048;MARCOPOLO S.A.;Norte;0;0;0;0;0;0;0
88.611.835/0001-29;2023-12-31;15;136048;MARCOPOLO S.A.;Sudeste;24;612;438;1014;7;5;0
88.611.835/0001-29;2023-12-31;15;136048;MARCOPOLO S.A.;Sul;36;6584;468;1069;11;51;0
89.086.144/0001-16;2023-12-31;7;138534;RANDON S.A. IMPLEMENTOS E PARTICIPACOES;Centro-Oeste;0;0;0;0;0;0;0
89.086.144/0001-16;2023-12-31;7;138534;RANDON S.A. IMPLEMENTOS E PARTICIPACOES;Exterior;0;0;0;0;0;0;1383
89.086.144/0001-16;2023-12-31;7;138534;RANDON S.A. IMPLEMENTOS E PARTICIPACOES;Nordeste;0;0;0;0;0;0;10
89.086.144/0001-16;2023-12-31;7;138534;RANDON S.A. IMPLEMENTOS E PARTICIPACOES;Norte;0;0;0;0;0;0;0
89.086.144/0001-16;2023-12-31;7;138534;RANDON S.A. IMPLEMENTOS E PARTICIPACOES;Sudeste;0;0;0;0;0;0;2211
89.086.144/0001-16;2023-12-31;7;138534;RANDON S.A. IMPLEMENTOS E PARTICIPACOES;Sul;0;0;0;0;0;0;12346
89.096.457/0001-55;2023-12-31;15;137386;SLC AGRICOLA S.A.;Centro-Oeste;19;740;151;1296;7;10;0
89.096.457/0001-55;2023-12-31;15;137386;SLC AGRICOLA S.A.;Exterior;0;0;0;0;0;0;0
89.096.457/0001-55;2023-12-31;15;137386;SLC AGRICOLA S.A.;Nordeste;9;312;133;1121;2;18;0
89.096.457/0001-55;2023-12-31;15;137386;SLC AGRICOLA S.A.;Norte;0;0;0;0;0;0;0
89.096.457/0001-55;2023-12-31;15;137386;SLC AGRICOLA S.A.;Sudeste;0;0;0;0;0;0;0
89.096.457/0001-55;2023-12-31;15;137386;SLC AGRICOLA S.A.;Sul;2;455;25;84;1;0;0
89.463.822/0001-12;2023-12-31;27;137874;LUPATECH S.A;Centro-Oeste;0;0;0;0;0;0;0
89.463.822/0001-12;2023-12-31;27;137874;LUPATECH S.A;Exterior;0;0;0;0;0;0;1
89.463.822/0001-12;2023-12-31;27;137874;LUPATECH S.A;Nordeste;0;0;0;0;0;0;0
89.463.822/0001-12;2023-12-31;27;137874;LUPATECH S.A;Norte;0;0;0;0;0;0;0
89.463.822/0001-12;2023-12-31;27;137874;LUPATECH S.A;Sudeste;0;0;0;0;0;0;138
89.463.822/0001-12;2023-12-31;27;137874;LUPATECH S.A;Sul;0;0;0;0;0;0;333
89.637.490/0001-45;2023-12-31;15;137486;KLABIN S.A.;Centro-Oeste;3;30;10;47;0;0;234
89.637.490/0001-45;2023-12-31;15;137486;KLABIN S.A.;Exterior;0;0;0;0;0;0;142
89.637.490/0001-45;2023-12-31;15;137486;KLABIN S.A.;Nordeste;7;101;70;234;0;0;1211
89.637.490/0001-45;2023-12-31;15;137486;KLABIN S.A.;Norte;3;27;9;116;4;0;306
89.637.490/0001-45;2023-12-31;15;137486;KLABIN S.A.;Sudeste;40;1048;139;527;6;0;2513
89.637.490/0001-45;2023-12-31;15;137486;KLABIN S.A.;Sul;56;3017;207;1224;18;0;6917
89.850.341/0001-60;2023-12-31;11;136875;GRENDENE S.A.;Centro-Oeste;0;0;0;0;0;0;0
89.850.341/0001-60;2023-12-31;11;136875;GRENDENE S.A.;Exterior;0;0;0;0;0;0;0
89.850.341/0001-60;2023-12-31;11;136875;GRENDENE S.A.;Nordeste;383;1758;1479;8275;69;0;1063
89.850.341/0001-60;2023-12-31;11;136875;GRENDENE S.A.;Norte;0;0;0;0;0;0;0
89.850.341/0001-60;2023-12-31;11;136875;GRENDENE S.A.;Sudeste;0;0;0;0;0;0;0
89.850.341/0001-60;2023-12-31;11;136875;GRENDENE S.A.;Sul;16;1407;86;350;4;0;191
90.076.886/0001-40;2023-12-31;4;138919;MINUPAR PARTICIPACOES S.A.;Centro-Oeste;0;0;0;0;0;0;0
90.076.886/0001-40;2023-12-31;4;138919;MINUPAR PARTICIPACOES S.A.;Exterior;0;0;0;0;0;0;0
90.076.886/0001-40;2023-12-31;4;138919;MINUPAR PARTICIPACOES S.A.;Nordeste;0;0;0;0;0;0;0
90.076.886/0001-40;2023-12-31;4;138919;MINUPAR PARTICIPACOES S.A.;Norte;0;0;0;0;0;0;0
90.076.886/0001-40;2023-12-31;4;138919;MINUPAR PARTICIPACOES S.A.;Sudeste;1;0;0;0;0;0;0
90.076.886/0001-40;2023-12-31;4;138919;MINUPAR PARTICIPACOES S.A.;Sul;1;1992;525;141;1;0;68
90.400.888/0001-42;2023-12-31;17;137940;BCO SANTANDER (BRASIL) S.A.;Centro-Oeste;49;1346;131;481;3;10;0
90.400.888/0001-42;2023-12-31;17;137940;BCO SANTANDER (BRASIL) S.A.;Exterior;0;0;0;0;0;0;0
90.400.888/0001-42;2023-12-31;17;137940;BCO SANTANDER (BRASIL) S.A.;Nordeste;157;4302;420;1540;8;32;0
90.400.888/0001-42;2023-12-31;17;137940;BCO SANTANDER (BRASIL) S.A.;Norte;27;756;73;270;2;6;0
90.400.888/0001-42;2023-12-31;17;137940;BCO SANTANDER (BRASIL) S.A.;Sudeste;936;25638;2501;9172;50;191;0
90.400.888/0001-42;2023-12-31;17;137940;BCO SANTANDER (BRASIL) S.A.;Sul;109;2991;292;1070;6;22;0
90.441.460/0001-48;2023-12-31;4;137407;UNICASA INDÚSTRIA DE MÓVEIS S.A.;Centro-Oeste;0;1;0;0;0;0;0
90.441.460/0001-48;2023-12-31;4;137407;UNICASA INDÚSTRIA DE MÓVEIS S.A.;Exterior;0;8;0;0;0;0;0
90.441.460/0001-48;2023-12-31;4;137407;UNICASA INDÚSTRIA DE MÓVEIS S.A.;Nordeste;0;1;0;0;1;0;0
90.441.460/0001-48;2023-12-31;4;137407;UNICASA INDÚSTRIA DE MÓVEIS S.A.;Norte;0;0;0;0;0;0;0
90.441.460/0001-48;2023-12-31;4;137407;UNICASA INDÚSTRIA DE MÓVEIS S.A.;Sudeste;0;16;1;0;0;0;0
90.441.460/0001-48;2023-12-31;4;137407;UNICASA INDÚSTRIA DE MÓVEIS S.A.;Sul;2;464;11;51;0;0;8
91.333.666/0001-17;2023-12-31;8;139739;RECRUSUL S.A.;Centro-Oeste;0;0;0;0;0;0;0
91.333.666/0001-17;2023-12-31;8;139739;RECRUSUL S.A.;Exterior;0;0;0;0;0;0;0
91.333.666/0001-17;2023-12-31;8;139739;RECRUSUL S.A.;Nordeste;0;0;0;0;0;0;0
91.333.666/0001-17;2023-12-31;8;139739;RECRUSUL S.A.;Norte;0;0;0;0;0;0;0
91.333.666/0001-17;2023-12-31;8;139739;RECRUSUL S.A.;Sudeste;0;0;0;0;0;0;0
91.333.666/0001-17;2023-12-31;8;139739;RECRUSUL S.A.;Sul;0;0;0;0;0;0;146
91.669.747/0001-92;2023-12-31;2;128679;DM FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Centro-Oeste;0;0;0;0;0;0;0
91.669.747/0001-92;2023-12-31;2;128679;DM FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Exterior;0;0;0;0;0;0;0
91.669.747/0001-92;2023-12-31;2;128679;DM FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Nordeste;0;0;0;0;0;0;0
91.669.747/0001-92;2023-12-31;2;128679;DM FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Norte;0;0;0;0;0;0;0
91.669.747/0001-92;2023-12-31;2;128679;DM FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Sudeste;0;0;0;0;0;0;2
91.669.747/0001-92;2023-12-31;2;128679;DM FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Sul;0;0;0;0;0;0;0
91.983.056/0001-69;2023-12-31;17;136540;KEPLER WEBER S.A.;Centro-Oeste;7;145;20;172;2;0;4
91.983.056/0001-69;2023-12-31;17;136540;KEPLER WEBER S.A.;Exterior;0;0;0;0;0;0;0
