CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Acionista;Tipo_Classe_Acao_Preferencial;Quantidade_Acoes;Percentual_Acoes
30.306.294/0001-45;2023-12-31;14;138412;BCO BTG PACTUAL S.A.;7418985;Preferencial Classe B;1397425360;100.000000
30.306.294/0001-45;2023-12-31;14;138412;BCO BTG PACTUAL S.A.;7419007;Preferencial Classe A;241405092;8.427000
30.306.294/0001-45;2023-12-31;14;138412;BCO BTG PACTUAL S.A.;7419025;Preferencial Classe A;273592976;9.551000
30.306.294/0001-45;2023-12-31;14;138412;BCO BTG PACTUAL S.A.;7419029;Preferencial Classe A;48239200;1.684000
30.306.294/0001-45;2023-12-31;14;138412;BCO BTG PACTUAL S.A.;7419030;Preferencial Classe A;2301291732;80.338000
30.306.294/0001-45;2023-12-31;14;138412;BCO BTG PACTUAL S.A.;7419030;Preferencial Classe B;0;0.000000
30.306.294/0001-45;2023-12-31;14;138412;BCO BTG PACTUAL S.A.;7419031;Preferencial Classe A;2864529000;100.000000
30.306.294/0001-45;2023-12-31;14;138412;BCO BTG PACTUAL S.A.;7419031;Preferencial Classe B;1397425360;100.000000
31.553.627/0001-01;2023-12-31;11;136766;MOBLY S.A.;7376370;Ordinária Classe A;14610500;28.093000
31.553.627/0001-01;2023-12-31;11;136766;MOBLY S.A.;7376390;Ordinária Classe A;7365000;14.161000
31.553.627/0001-01;2023-12-31;11;136766;MOBLY S.A.;7376395;Ordinária Classe A;30032362;57.746000
31.553.627/0001-01;2023-12-31;11;136766;MOBLY S.A.;7376396;Ordinária Classe A;52007862;100.000000
32.161.500/0001-00;2023-12-31;4;135908;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7357473;;0;0.000000
32.161.500/0001-00;2023-12-31;4;135908;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7357474;;0;0.000000
32.161.500/0001-00;2023-12-31;4;135908;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7357475;;0;0.000000
32.161.500/0001-00;2023-12-31;4;135908;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7357476;;0;0.000000
32.161.500/0001-00;2023-12-31;4;135908;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7357477;;0;0.000000
32.161.500/0001-00;2023-12-31;4;135908;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7357478;;0;0.000000
32.161.500/0001-00;2023-12-31;4;135908;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7357482;;0;0.000000
32.161.500/0001-00;2023-12-31;4;135908;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7357483;;0;0.000000
32.161.500/0001-00;2023-12-31;4;135908;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7357484;;0;0.000000
32.161.500/0001-00;2023-12-31;4;135908;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7357524;;0;0.000000
32.161.500/0001-00;2023-12-31;4;135908;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7357525;;0;0.000000
32.161.500/0001-00;2023-12-31;4;135908;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7357529;;0;0.000000
32.161.500/0001-00;2023-12-31;4;135908;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7357533;;0;0.000000
32.161.500/0001-00;2023-12-31;4;135908;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7357534;;0;0.000000
32.161.500/0001-00;2023-12-31;4;135908;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7357535;;0;0.000000
32.161.500/0001-00;2023-12-31;4;135908;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7357536;;0;0.000000
32.161.500/0001-00;2023-12-31;4;135908;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7357537;;0;0.000000
32.161.500/0001-00;2023-12-31;4;135908;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7357538;;0;0.000000
32.161.500/0001-00;2023-12-31;4;135908;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7357539;;0;0.000000
32.161.500/0001-00;2023-12-31;4;135908;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7357540;;0;0.000000
32.161.500/0001-00;2023-12-31;4;135908;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7357541;;0;0.000000
32.161.500/0001-00;2023-12-31;4;135908;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7357542;;0;0.000000
32.161.500/0001-00;2023-12-31;4;135908;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7357543;;0;0.000000
32.161.500/0001-00;2023-12-31;4;135908;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7357544;;0;0.000000
32.161.500/0001-00;2023-12-31;4;135908;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7357545;;0;0.000000
32.161.500/0001-00;2023-12-31;4;135908;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7357546;;0;0.000000
32.161.500/0001-00;2023-12-31;4;135908;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7357547;;0;0.000000
32.161.500/0001-00;2023-12-31;4;135908;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7357548;;0;0.000000
32.161.500/0001-00;2023-12-31;4;135908;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7357549;;0;0.000000
32.161.500/0001-00;2023-12-31;4;135908;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7357550;;0;0.000000
32.161.500/0001-00;2023-12-31;4;135908;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7357551;;0;0.000000
32.161.500/0001-00;2023-12-31;4;135908;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7357552;;0;0.000000
32.161.500/0001-00;2023-12-31;4;135908;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7357558;;0;0.000000
32.161.500/0001-00;2023-12-31;4;135908;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7357560;;0;0.000000
32.161.500/0001-00;2023-12-31;4;135908;CONCESSIONÁRIA DAS RODOVIAS INTEGRADAS DO SUL S.A.;7357561;;0;100.000000
33.035.536/0001-00;2023-12-31;4;135887;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;7356540;Ordinária Classe OR;2193245;10.424000
33.035.536/0001-00;2023-12-31;4;135887;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;7356541;Ordinária Classe OR;2193245;100.000000
33.035.536/0001-00;2023-12-31;4;135887;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;7356541;Preferencial Classe PR;0;0.000000
33.035.536/0001-00;2023-12-31;4;135887;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;7356542;Ordinária Classe OR;0;0.000000
33.035.536/0001-00;2023-12-31;4;135887;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;7356543;Ordinária Classe OR;0;0.000000
33.035.536/0001-00;2023-12-31;4;135887;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;7356544;Ordinária Classe OR;2193245;100.000000
33.035.536/0001-00;2023-12-31;4;135887;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;7356544;Preferencial Classe PR;0;100.000000
33.035.536/0001-00;2023-12-31;4;135887;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;7356545;Ordinária Classe OR;16830746;79.991000
33.035.536/0001-00;2023-12-31;4;135887;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;7356545;Preferencial Classe PR;0;0.000000
33.035.536/0001-00;2023-12-31;4;135887;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;7356546;Ordinária Classe OR;16830746;50.000000
33.035.536/0001-00;2023-12-31;4;135887;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;7356546;Ordinária Classe PR;0;0.000000
33.035.536/0001-00;2023-12-31;4;135887;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;7356548;Ordinária Classe OR;16830746;100.000000
33.035.536/0001-00;2023-12-31;4;135887;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;7356549;Ordinária Classe OR;16830746;100.000000
33.035.536/0001-00;2023-12-31;4;135887;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;7356551;Ordinária Classe OR;16830746;100.000000
33.035.536/0001-00;2023-12-31;4;135887;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;7356552;Ordinária Classe OR;33661492;100.000000
33.035.536/0001-00;2023-12-31;4;135887;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;7356552;Ordinária Classe PR;0;100.000000
33.035.536/0001-00;2023-12-31;4;135887;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;7356553;Ordinária Classe OR;0;0.000000
33.035.536/0001-00;2023-12-31;4;135887;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;7356554;Ordinária Classe OR;2016772;9.585000
33.035.536/0001-00;2023-12-31;4;135887;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;7356555;Ordinária Classe OR;21040763;100.000000
33.035.536/0001-00;2023-12-31;4;135887;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;7356555;Preferencial Classe PR;0;100.000000
33.050.071/0001-58;2023-12-31;14;135754;AMPLA ENERGIA E SERVICOS S.A.;7352510;Ordinária Classe A;0;0.000000
33.050.071/0001-58;2023-12-31;14;135754;AMPLA ENERGIA E SERVICOS S.A.;7352511;Ordinária Classe A;479608;100.000000
33.050.071/0001-58;2023-12-31;14;135754;AMPLA ENERGIA E SERVICOS S.A.;7352512;Ordinária Classe A;479608;100.000000
33.228.024/0001-51;2023-12-31;3;136911;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;7378669;Ordinária Classe A;765;0.005000
33.228.024/0001-51;2023-12-31;3;136911;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;7378670;Ordinária Classe A;1110;0.007000
33.228.024/0001-51;2023-12-31;3;136911;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;7378671;Ordinária Classe A;1740;0.011000
33.228.024/0001-51;2023-12-31;3;136911;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;7378672;Preferencial Classe A;2500;0.015000
33.228.024/0001-51;2023-12-31;3;136911;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;7378673;Ordinária Classe A;3075;0.020000
33.228.024/0001-51;2023-12-31;3;136911;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;7378673;Preferencial Classe A;3075;0.019000
33.228.024/0001-51;2023-12-31;3;136911;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;7378674;Ordinária Classe A;1150;0.007000
33.228.024/0001-51;2023-12-31;3;136911;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;7378675;Ordinária Classe A;300;0.002000
33.228.024/0001-51;2023-12-31;3;136911;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;7378676;Ordinária Classe A;565;0.004000
33.228.024/0001-51;2023-12-31;3;136911;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;7378677;Ordinária Classe A;14605;0.093000
33.228.024/0001-51;2023-12-31;3;136911;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;7378677;Preferencial Classe A;105;0.001000
33.228.024/0001-51;2023-12-31;3;136911;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;7378678;Ordinária Classe A;2605;0.017000
33.228.024/0001-51;2023-12-31;3;136911;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;7378679;Ordinária Classe A;32455;0.206000
33.228.024/0001-51;2023-12-31;3;136911;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;7378679;Preferencial Classe A;33955;0.210000
33.228.024/0001-51;2023-12-31;3;136911;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;7378680;Ordinária Classe A;1815;0.012000
33.228.024/0001-51;2023-12-31;3;136911;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;7378682;Ordinária Classe A;94555;0.600000
33.228.024/0001-51;2023-12-31;3;136911;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;7378682;Preferencial Classe A;515055;3.190000
33.228.024/0001-51;2023-12-31;3;136911;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;7378683;Ordinária Classe A;15589625;98.918000
33.228.024/0001-51;2023-12-31;3;136911;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;7378683;Preferencial Classe A;14597620;90.416000
33.228.024/0001-51;2023-12-31;3;136911;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;7378684;Ordinária Classe A;6;0.000000
33.228.024/0001-51;2023-12-31;3;136911;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;7378685;Ordinária Classe A;1999999976;100.000000
33.228.024/0001-51;2023-12-31;3;136911;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;7378686;Ordinária Classe A;6;0.000000
33.228.024/0001-51;2023-12-31;3;136911;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;7378687;Ordinária Classe A;6;0.000000
33.228.024/0001-51;2023-12-31;3;136911;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;7378688;Ordinária Classe A;6;0.000000
33.228.024/0001-51;2023-12-31;3;136911;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;7378691;Ordinária Classe A;2000000000;100.000000
33.228.024/0001-51;2023-12-31;3;136911;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;7378693;Preferencial Classe A;992200;6.146000
33.228.024/0001-51;2023-12-31;3;136911;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;7378693;Ordinária Classe A;0;0.000000
33.228.024/0001-51;2023-12-31;3;136911;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;7378697;Ordinária Classe A;2500;0.016000
33.228.024/0001-51;2023-12-31;3;136911;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;7378698;Ordinária Classe A;505;0.003000
33.228.024/0001-51;2023-12-31;3;136911;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;7378698;Preferencial Classe A;375;0.002000
33.228.024/0001-51;2023-12-31;3;136911;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;7378699;Ordinária Classe A;12760;0.081000
33.228.024/0001-51;2023-12-31;3;136911;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;7378702;Ordinária Classe A;15760130;100.000000
33.228.024/0001-51;2023-12-31;3;136911;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;7378702;Preferencial Classe A;16144885;100.000000
33.386.210/0001-19;2023-12-31;1;127857;SONDOTECNICA ENGENHARIA SOLOS S.A.;7115076;Preferencial Classe A;21400;2.728000
33.386.210/0001-19;2023-12-31;1;127857;SONDOTECNICA ENGENHARIA SOLOS S.A.;7115076;Preferencial Classe B;5300;0.648000
33.386.210/0001-19;2023-12-31;1;127857;SONDOTECNICA ENGENHARIA SOLOS S.A.;7115077;Preferencial Classe A;600603;76.549000
33.386.210/0001-19;2023-12-31;1;127857;SONDOTECNICA ENGENHARIA SOLOS S.A.;7115077;Preferencial Classe B;674954;82.583000
33.386.210/0001-19;2023-12-31;1;127857;SONDOTECNICA ENGENHARIA SOLOS S.A.;7115078;Preferencial Classe A;162597;20.724000
33.386.210/0001-19;2023-12-31;1;127857;SONDOTECNICA ENGENHARIA SOLOS S.A.;7115078;Preferencial Classe B;137046;16.768000
33.386.210/0001-19;2023-12-31;1;127857;SONDOTECNICA ENGENHARIA SOLOS S.A.;7115079;Preferencial Classe A;784600;100.000000
33.386.210/0001-19;2023-12-31;1;127857;SONDOTECNICA ENGENHARIA SOLOS S.A.;7115079;Preferencial Classe B;817300;100.000000
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;7198219;;0;0.000000
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;7198222;;0;0.000000
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;7198224;;0;0.000000
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;7198229;;0;0.000000
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;7198231;;0;0.000000
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;7198270;;0;0.000000
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;7198320;;0;0.000000
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;7198321;;0;0.000000
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;7198322;;0;0.000000
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;7198323;;0;0.000000
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;7198324;;0;0.000000
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;7198325;;0;0.000000
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;7198326;;0;0.000000
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;7198327;;0;0.000000
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;7198328;;0;0.000000
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;7198329;;0;0.000000
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;7198330;;0;0.000000
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;7198334;;0;0.000000
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;7198335;;0;0.000000
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;7198340;;0;0.000000
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;7198341;;0;0.000000
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;7198342;;0;0.000000
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;7198343;;0;0.000000
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;7198344;;0;0.000000
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;7198345;;0;0.000000
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;7198346;;0;0.000000
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;7198347;;0;0.000000
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;7198348;;0;0.000000
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;7198349;;0;0.000000
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;7198350;;0;0.000000
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;7198354;;0;0.000000
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;7198355;;0;0.000000
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;7198356;;0;0.000000
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;7198357;;0;0.000000
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;7198358;;0;0.000000
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;7198359;;0;0.000000
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;7198360;;0;0.000000
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;7198361;;0;0.000000
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;7198362;;0;0.000000
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;7198363;;0;0.000000
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;7198364;;0;0.000000
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;7198368;;0;0.000000
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;7198372;;0;0.000000
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;7198380;;0;0.000000
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;7198385;;0;0.000000
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;7198386;;0;0.000000
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;7198387;;0;0.000000
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;7198388;;0;0.000000
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;7198395;;0;0.000000
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;7198399;;0;0.000000
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;7198412;;0;0.000000
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;7198416;;0;0.000000
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;7198419;;0;0.000000
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;7198496;;0;0.000000
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;7198497;;0;0.000000
33.592.510/0001-54;2023-12-31;22;137025;VALE S.A.;7380737;Preferencial Classe E;12;100.000000
33.592.510/0001-54;2023-12-31;22;137025;VALE S.A.;7380747;Preferencial Classe E;12;100.000000
33.839.910/0001-11;2023-12-31;10;136574;VIVARA PARTICIPAÇÕES S.A.;7372575;Ordinária Classe A;33068901;14.001000
33.839.910/0001-11;2023-12-31;10;136574;VIVARA PARTICIPAÇÕES S.A.;7372576;Ordinária Classe A;4724540;2.000000
33.839.910/0001-11;2023-12-31;10;136574;VIVARA PARTICIPAÇÕES S.A.;7372577;Ordinária Classe A;61939019;26.223000
33.839.910/0001-11;2023-12-31;10;136574;VIVARA PARTICIPAÇÕES S.A.;7372578;Ordinária Classe A;9648120;4.085000
33.839.910/0001-11;2023-12-31;10;136574;VIVARA PARTICIPAÇÕES S.A.;7372579;Ordinária Classe A;994164;0.421000
33.839.910/0001-11;2023-12-31;10;136574;VIVARA PARTICIPAÇÕES S.A.;7372580;Ordinária Classe A;125823025;53.270000
33.839.910/0001-11;2023-12-31;10;136574;VIVARA PARTICIPAÇÕES S.A.;7372581;Ordinária Classe A;236197769;100.000000
33.958.695/0001-78;2023-12-31;15;135966;UNIPAR CARBOCLORO S.A.;7360230;Preferencial Classe A;82465;3.338000
33.958.695/0001-78;2023-12-31;15;135966;UNIPAR CARBOCLORO S.A.;7360230;Preferencial Classe B;2016988;2.987000
33.958.695/0001-78;2023-12-31;15;135966;UNIPAR CARBOCLORO S.A.;7360234;Preferencial Classe B;3711859;5.496000
33.958.695/0001-78;2023-12-31;15;135966;UNIPAR CARBOCLORO S.A.;7360238;Preferencial Classe A;143330;5.802000
33.958.695/0001-78;2023-12-31;15;135966;UNIPAR CARBOCLORO S.A.;7360238;Preferencial Classe B;3832;0.006000
33.958.695/0001-78;2023-12-31;15;135966;UNIPAR CARBOCLORO S.A.;7360239;Preferencial Classe A;12469;0.505000
33.958.695/0001-78;2023-12-31;15;135966;UNIPAR CARBOCLORO S.A.;7360239;Preferencial Classe B;4774;0.007000
33.958.695/0001-78;2023-12-31;15;135966;UNIPAR CARBOCLORO S.A.;7360244;Preferencial Classe A;126775;5.132000
33.958.695/0001-78;2023-12-31;15;135966;UNIPAR CARBOCLORO S.A.;7360245;Preferencial Classe A;242690;9.824000
33.958.695/0001-78;2023-12-31;15;135966;UNIPAR CARBOCLORO S.A.;7360245;Preferencial Classe B;1726433;2.556000
33.958.695/0001-78;2023-12-31;15;135966;UNIPAR CARBOCLORO S.A.;7360252;Preferencial Classe B;16846500;24.945000
33.958.695/0001-78;2023-12-31;15;135966;UNIPAR CARBOCLORO S.A.;7360252;Preferencial Classe A;569800;23.065000
33.958.695/0001-78;2023-12-31;15;135966;UNIPAR CARBOCLORO S.A.;7360253;Preferencial Classe A;52357;2.119000
33.958.695/0001-78;2023-12-31;15;135966;UNIPAR CARBOCLORO S.A.;7360265;Preferencial Classe A;30371;1.229000
33.958.695/0001-78;2023-12-31;15;135966;UNIPAR CARBOCLORO S.A.;7360265;Preferencial Classe B;38597;0.057000
33.958.695/0001-78;2023-12-31;15;135966;UNIPAR CARBOCLORO S.A.;7360266;Preferencial Classe A;1210136;48.986000
33.958.695/0001-78;2023-12-31;15;135966;UNIPAR CARBOCLORO S.A.;7360266;Preferencial Classe B;43186138;63.946000
33.958.695/0001-78;2023-12-31;15;135966;UNIPAR CARBOCLORO S.A.;7360267;Preferencial Classe A;2470393;100.000000
33.958.695/0001-78;2023-12-31;15;135966;UNIPAR CARBOCLORO S.A.;7360267;Preferencial Classe B;67535121;100.000000
36.542.025/0001-64;2023-12-31;5;134174;BRQ SOLUCOES EM INFORMATICA S.A.;7322222;Ordinária Classe A;676085;100.000000
36.542.025/0001-64;2023-12-31;5;134174;BRQ SOLUCOES EM INFORMATICA S.A.;7322224;Ordinária Classe A;676085;100.000000
36.763.716/0001-98;2023-12-31;4;140333;CONCESSIONÁRIA CATARINENSE DE RODOVIAS S.A.;7471285;;0;0.000000
36.763.716/0001-98;2023-12-31;4;140333;CONCESSIONÁRIA CATARINENSE DE RODOVIAS S.A.;7471286;;0;0.000000
36.763.716/0001-98;2023-12-31;4;140333;CONCESSIONÁRIA CATARINENSE DE RODOVIAS S.A.;7471287;;0;0.000000
36.763.716/0001-98;2023-12-31;4;140333;CONCESSIONÁRIA CATARINENSE DE RODOVIAS S.A.;7471288;;0;0.000000
36.763.716/0001-98;2023-12-31;4;140333;CONCESSIONÁRIA CATARINENSE DE RODOVIAS S.A.;7471289;;0;0.000000
36.763.716/0001-98;2023-12-31;4;140333;CONCESSIONÁRIA CATARINENSE DE RODOVIAS S.A.;7471290;;0;0.000000
36.763.716/0001-98;2023-12-31;4;140333;CONCESSIONÁRIA CATARINENSE DE RODOVIAS S.A.;7471294;;0;0.000000
36.763.716/0001-98;2023-12-31;4;140333;CONCESSIONÁRIA CATARINENSE DE RODOVIAS S.A.;7471295;;0;0.000000
36.763.716/0001-98;2023-12-31;4;140333;CONCESSIONÁRIA CATARINENSE DE RODOVIAS S.A.;7471296;;0;0.000000
36.763.716/0001-98;2023-12-31;4;140333;CONCESSIONÁRIA CATARINENSE DE RODOVIAS S.A.;7471336;;0;0.000000
